supplier,date,type,order,bodega,sku,description,quantity,unit,unit_price,sell_value,tax,tax_value
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,8,UND,1261,10084,0.19,1916
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133008211,LONCHERA DIVERTIDA YUPI,3,UND,7017,21050,0.19,4000
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133088510,RISADA MAYONESA  *110G,1,UND,3501,3501,0.19,665
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133073028,PQT RIZADA POLLO X 45 GR,2,UND,1694,3388,0.19,644
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133073028,PQT RIZADA POLLO X 45 GR,3,UND,1694,5082,0.19,966
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133088121,RIZADA TOMATE *115GR,2,UND,3501,7002,0.19,1330
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133021227,PALOMITAS CARAMELO *68G,8,UND,1055,8437,0.19,1603
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133085823,RIZADAS NATURAL 31G,2,UND,1261,2521,0.19,479
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133086332,TOSTIEMPANADAS YUPI,6,UND,700,4200,0.19,798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133089241,CHEESE HORNEADOS *82G,4,UND,2084,8336,0,0
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133073349,TOSTI NACHOS FULL QUESO X 28 GR,3,UND,700,2100,0.19,399
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133081740,TOSTI NACHOS *- 160 G,2,PQT,2815,5630,0.19,1070
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133073844,TOZINETAS FRED YUPI * 25 G,6,UND,913,5476,0.19,1040
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133085847,PAPITAS RIZADAS POLLO X 31GR,5,UND,1261,6303,0.19,1198
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133071055,PAPA RIZADA POLLO X 115 GR,1,UND,3501,3501,0.19,665
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133089265,YUPIS PICANTOSOS *50G,3,UND,1250,3750,0,0
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133076661,GOLPE MAYONESA,2,UND,1416,2832,0.19,538
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133085861,RIZADAS DE LIMON 30G,8,UND,1261,10084,0.19,1916
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,5,UND,1694,8471,0.19,1609
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133030175,GOLPE CON TODO LIMOPN * 140 G,1,UND,3858,3858,0.19,733
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133008174,PALOMITAS FAMILIAR CARAMELO*170,3,UND,2521,7563,0.19,1437
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,4,UND,6314,25254,0.19,4798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133072571,GOLPE ORGINAL  YUPI X 45GRS,3,UND,1416,4248,0.19,807
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133008181,PALOMITA GALLETA*170G,3,UND,2521,7563,0.19,1437
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133069885,PAPAS LIZAS NATURAL X 30,6,UND,1051,6303,0.19,1198
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-02,FC,3080,1,7703133072397,TOSTI EMPANADAS DE MAIZ *28G,3,UND,700,2100,0.19,399
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703111002941,PANELITAS COPELITAS AREQUIPE Y COCO,24,UND,292,7018,0.19,1333
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703111001586,BESOTES * 28 G,4,PQT,1051,4202,0.19,798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133073004,PQT RIZADA LIMON X 45 GR,4,UND,1694,6776,0.19,1287
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133089203,YUPI HORNEADOS *44G,8,UND,1250,10000,0,0
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133089302,YUPI QUESO *44G,4,UND,1250,5000,0,0
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133073509,EL GOLPE RANCHERO X  140 G,1,UND,3858,3858,0.19,733
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133088503,RIDASA LIMIN *110G,4,UND,3501,14003,0.19,2661
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,8,UND,1261,10084,0.19,1916
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133008211,LONCHERA DIVERTIDA YUPI,6,UND,7017,42101,0.19,7999
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133088510,RISADA MAYONESA  *110G,4,UND,3501,14003,0.19,2661
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133069915,PAPAS LIZAS LIMON 27G,5,UND,1050,5252,0.19,998
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133073028,PQT RIZADA POLLO X 45 GR,4,UND,1694,6776,0.19,1287
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133021227,PALOMITAS CARAMELO *68G,10,UND,1055,10546,0.19,2004
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133086332,TOSTIEMPANADAS YUPI,6,UND,700,4200,0.19,798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133010535,YUPI SALADO *12G,6,UND,217,1301,0.19,247
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133072533,GOLPES RANCHEROS YUPI *35G,4,UND,1416,5664,0.19,1076
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133073349,TOSTI NACHOS FULL QUESO X 28 GR,3,UND,700,2100,0.19,399
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133087643,RIZADAS LIMON *250G,5,UND,7501,37505,0,0
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133081740,TOSTI NACHOS *- 160 G,1,PQT,2815,2815,0.19,535
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133086745,GOLPE MAYONESA YUPI *140G,2,UND,3858,7716,0.19,1466
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133073844,TOZINETAS FRED YUPI * 25 G,6,UND,913,5476,0.19,1040
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133085847,PAPITAS RIZADAS POLLO X 31GR,2,UND,1261,2521,0.19,479
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133071055,PAPA RIZADA POLLO X 115 GR,3,UND,3501,10503,0.19,1996
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133072465,SUPER TATOS * 30,6,UND,700,4200,0.19,798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133085861,RIZADAS DE LIMON 30G,4,UND,1261,5042,0.19,958
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,6,UND,1694,10165,0.19,1931
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133030175,GOLPE CON TODO LIMOPN * 140 G,3,UND,3858,11574,0.19,2199
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133008174,PALOMITAS FAMILIAR CARAMELO*170,5,UND,2521,12605,0.19,2395
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,2,UND,6314,12627,0.19,2399
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133072571,GOLPE ORGINAL  YUPI X 45GRS,4,UND,1416,5664,0.19,1076
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133007283,TOCINETA FRED,4,UND,2815,11261,0.19,2140
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133087582,RIZADAS MAYONEZA 31G,4,UND,1261,5042,0.19,958
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133069885,PAPAS LIZAS NATURAL X 30,4,UND,1051,4202,0.19,798
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133087193,TOSTI NACHOS BBQ *31G,3,UND,700,2100,0.19,399
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133072397,TOSTI EMPANADAS DE MAIZ *28G,2,UND,700,1400,0.19,266
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133030496,GOLPE CON TODO RANCHERO 250G,4,UND,5614,22454,0.19,4266
ORTIZ GONZALES JHON JAIRO Y/O YUPI NUEVO,2022-09-09,FC,3090,1,7703133087797,NACHO BBQ YUPI *160G,3,UND,2815,8445,0.19,1605
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703111002439,COPELIA 23G,50,UND,336,16807,0.19,3193
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133089203,YUPI HORNEADOS *44G,8,UND,916,7328,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133089302,YUPI QUESO *44G,6,UND,916,5496,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133009409,CHEESE *48G,4,UND,840,3361,0.19,639
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133073509,EL GOLPE RANCHERO X  140 G,2,UND,3500,7000,0.19,1330
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133088503,RIDASA LIMIN *110G,4,UND,3025,12101,0.19,2299
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,6,UND,987,5924,0.19,1126
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133069908,PAPAS LIZAS DE POLLO,4,UND,840,3361,0.19,639
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133030212,EL GOLPE ORIGINAL X 140 G,3,UND,3500,10500,0.19,1995
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133008211,LONCHERA DIVERTIDA YUPI,4,UND,5253,21012,0.19,3992
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133088510,RISADA MAYONESA  *110G,4,UND,3025,12101,0.19,2299
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133088121,RIZADA TOMATE *115GR,3,UND,3025,9076,0.19,1724
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133021227,PALOMITAS CARAMELO *68G,10,UND,924,9244,0.19,1756
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133009225,KASERITAS LIMON *37G,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133008525,TOSTI EMPANADA FAMILIAR*150G,3,UND,2815,8445,0.19,1605
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133085823,RIZADAS NATURAL 31G,4,UND,988,3950,0.19,751
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133005333,PALOMITA COOKIES CREAM *55G,4,UND,924,3697,0.19,702
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133086332,TOSTIEMPANADAS YUPI,6,UND,630,3782,0.19,719
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072533,GOLPES RANCHEROS YUPI *35G,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133073349,TOSTI NACHOS FULL QUESO X 28 GR,5,UND,630,3151,0.19,599
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072540,GOLPE LIMON YUPI X 45 GR,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133087643,RIZADAS LIMON *250G,5,UND,5831,29155,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133086745,GOLPE MAYONESA YUPI *140G,2,UND,3500,7000,0.19,1330
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133073844,TOZINETAS FRED YUPI * 25 G,6,UND,770,4618,0.19,877
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133085847,PAPITAS RIZADAS POLLO X 31GR,5,UND,987,4937,0.19,938
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133071055,PAPA RIZADA POLLO X 115 GR,3,UND,3025,9076,0.19,1724
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133081054,CHEESE YUPI  95 G,3,UND,1694,5082,0.19,966
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133008150,YUPI FAMILIAAE*110G,3,UND,2101,6303,0.19,1198
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133075756,MEKATROCITOS POLLO,4,UND,336,1345,0.19,256
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133009751,GOLPE CON TODO CRIOLLO *50G,3,UND,1500,4500,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133086950,YUPI SAL *15G,6,UND,206,1235,0.19,235
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133021166,PALOMITAS CARAMELO X 20G,4,PQT,420,1681,0.19,319
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072267,TOSTI AREPA X 150G,2,PQT,2815,5630,0.19,1070
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133089265,YUPIS PICANTOSOS *50G,6,UND,916,5496,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072465,SUPER TATOS * 30,5,UND,630,3151,0.19,599
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133076661,GOLPE MAYONESA,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133085861,RIZADAS DE LIMON 30G,6,UND,987,5924,0.19,1126
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,6,UND,1540,9242,0.19,1756
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133030175,GOLPE CON TODO LIMOPN * 140 G,2,UND,3500,7000,0.19,1330
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133008174,PALOMITAS FAMILIAR CARAMELO*170,3,UND,2101,6303,0.19,1198
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,7,UND,4900,34300,0.19,6517
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072571,GOLPE ORGINAL  YUPI X 45GRS,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133008181,PALOMITA GALLETA*170G,2,UND,2311,4622,0.19,878
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133007283,TOCINETA FRED,3,UND,2815,8445,0.19,1605
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133089289,YUPI CARAMELO HORNEADOS *44G,6,UND,916,5496,0,0
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133009386,RIZADA HAMBURGUESA *45G,4,UND,1540,6161,0.19,1171
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133081788,ANILLOS DE CEBOLLA,4,PQT,840,3361,0.19,639
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133069885,PAPAS LIZAS NATURAL X 30,4,UND,840,3361,0.19,639
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133087193,TOSTI NACHOS BBQ *31G,5,UND,630,3151,0.19,599
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133072397,TOSTI EMPANADAS DE MAIZ *28G,5,UND,630,3151,0.19,599
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133030496,GOLPE CON TODO RANCHERO 250G,3,UND,4900,14700,0.19,2793
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,7703133087797,NACHO BBQ YUPI *160G,3,UND,2815,8445,0.19,1605
DO DISTRIBUCIONES,2022-01-18,FC,8092,1,770313371031,PAPA RIZADA NATURAL X 115 GR,2,UND,3025,6050,0.19,1150
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133073004,PQT RIZADA LIMON X 45 GR,5,UND,1540,7702,0.19,1463
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133089203,YUPI HORNEADOS *44G,5,UND,916,4580,0,0
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133088503,RIDASA LIMIN *110G,1,UND,3025,3025,0.19,575
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,3,UND,987,2962,0.19,563
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133082907,GOLPE RANCHERO CON TODO 71G,1,UND,1429,1429,0.19,272
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133030212,EL GOLPE ORIGINAL X 140 G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133072212,TOSTI PIZZA,3,UND,630,1891,0.19,359
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133008211,LONCHERA DIVERTIDA YUPI,3,UND,5253,15759,0.19,2994
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133088510,RISADA MAYONESA  *110G,1,UND,3025,3025,0.19,575
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133086332,TOSTIEMPANADAS YUPI,3,UND,630,1891,0.19,359
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133082730,PAPAS CLASICAS YUPI 20G,3,UND,420,1261,0.19,240
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133072540,GOLPE LIMON YUPI X 45 GR,2,UND,1261,2521,0.19,479
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133087643,RIZADAS LIMON *250G,3,UND,5831,17493,0,0
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133073844,TOZINETAS FRED YUPI * 25 G,2,UND,770,1539,0.19,292
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133008846,PALOMITAS MIX CARAMELO QUESO*150,3,UND,2311,6933,0.19,1317
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133071055,PAPA RIZADA POLLO X 115 GR,1,UND,3025,3025,0.19,575
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133085861,RIZADAS DE LIMON 30G,2,UND,988,1975,0.19,375
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,2,UND,1541,3081,0.19,585
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133072274,TOSTI AREPA * 28 G,2,PQT,631,1261,0.19,240
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,5,UND,4900,24500,0.19,4655
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133008181,PALOMITA GALLETA*170G,2,UND,2311,4622,0.19,878
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133007283,TOCINETA FRED,2,UND,2815,5630,0.19,1070
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133088787,KACERITAS PAPAS LIMON,2,UND,3152,6304,0.19,1198
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133030496,GOLPE CON TODO RANCHERO 250G,3,UND,4900,14700,0.19,2793
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133087797,NACHO BBQ YUPI *160G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-21,FC,8094,1,7703133087797,NACHO BBQ YUPI *160G,2,UND,2815,5630,0.19,1070
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703111002941,PANELITAS COPELITAS AREQUIPE Y COCO,24,UND,227,5445,0.19,1035
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133073004,PQT RIZADA LIMON X 45 GR,4,UND,1540,6161,0.19,1171
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133089203,YUPI HORNEADOS *44G,8,UND,916,7328,0,0
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133089302,YUPI QUESO *44G,3,UND,916,2748,0,0
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133073509,EL GOLPE RANCHERO X  140 G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133088503,RIDASA LIMIN *110G,1,UND,2815,2815,0.19,535
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133085809,PAPAS RIZADAS MAYONESA X 31 GM.,7,UND,987,6912,0.19,1313
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133069908,PAPAS LIZAS DE POLLO,2,UND,841,1681,0.19,319
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133030212,EL GOLPE ORIGINAL X 140 G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008211,LONCHERA DIVERTIDA YUPI,6,UND,5253,31518,0.19,5988
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133088510,RISADA MAYONESA  *110G,2,UND,2815,5630,0.19,1070
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133069915,PAPAS LIZAS LIMON 27G,5,UND,840,4202,0.19,798
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133073028,PQT RIZADA POLLO X 45 GR,4,UND,1540,6161,0.19,1171
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133089029,YUPIS BOLICHEESE *20G,6,UND,600,3600,0,0
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133021227,PALOMITAS CARAMELO *68G,4,UND,924,3697,0.19,702
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133085823,RIZADAS NATURAL 31G,2,UND,988,1975,0.19,375
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133075039,TOSTI PLATANITOS,4,UND,1500,6000,0,0
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008235,RIZADA HAMBURGUESA *110G,3,UND,2815,8445,0.19,1605
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133072533,GOLPES RANCHEROS YUPI *35G,2,UND,1261,2521,0.19,479
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008839,PALOMITAS MIX CARAMELO 58G,3,UND,924,2773,0.19,527
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133073349,TOSTI NACHOS FULL QUESO X 28 GR,4,UND,630,2521,0.19,479
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133086745,GOLPE MAYONESA YUPI *140G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133073844,TOZINETAS FRED YUPI * 25 G,6,UND,770,4618,0.19,877
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133085847,PAPITAS RIZADAS POLLO X 31GR,6,UND,987,5924,0.19,1126
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008846,PALOMITAS MIX CARAMELO QUESO*150,2,UND,2311,4622,0.19,878
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133071055,PAPA RIZADA POLLO X 115 GR,1,UND,2815,2815,0.19,535
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008150,YUPI FAMILIAAE*110G,3,UND,2101,6303,0.19,1198
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133086950,YUPI SAL *15G,6,UND,206,1235,0.19,235
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008167,YUPI QUESO FAMILIAR*110G,2,UND,2395,4790,0.19,910
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133072267,TOSTI AREPA X 150G,2,PQT,2815,5630,0.19,1070
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133076661,GOLPE MAYONESA,4,UND,1261,5042,0.19,958
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133009768,GOLPE CON TODO CRIOLLO *140G,2,UND,4165,8330,0,0
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133085861,RIZADAS DE LIMON 30G,6,UND,987,5924,0.19,1126
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133072960,PQT RIZADA MAYONESA X 45 GR,3,UND,1540,4621,0.19,878
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133030175,GOLPE CON TODO LIMOPN * 140 G,1,UND,3500,3500,0.19,665
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133008174,PALOMITAS FAMILIAR CARAMELO*170,2,UND,2311,4622,0.19,878
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133072274,TOSTI AREPA * 28 G,3,PQT,630,1891,0.19,359
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133030472,PAPAS RIZADAS YUPI  MAYONESA *250G,5,UND,4900,24500,0.19,4655
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133072571,GOLPE ORGINAL  YUPI X 45GRS,3,UND,1261,3782,0.19,719
DO DISTRIBUCIONES,2022-01-28,FC,8097,1,7703133007283,TOCINETA FRED,2,UND,2815,5630,0.19,1070
